OG,Background,Foreground,WE,TAG
N1.HOG0030278,0.18556,0.14803,0.1713,0.09656
N1.HOG0030279,0.36113,0.30463,0.30463,0.30463
N1.HOG0030280,0.16256,0.12483,0.07342,0.22033
N1.HOG0030290,0.19645,0.14436,0.14436,0.14436
N1.HOG0030302,0.38746,0.31212,0.31212,0.31212
N1.HOG0030311,0.10807,0.07652,0.06189,0.09413
N1.HOG0030313,0.30755,0.15898,0.15898,0.15898
N1.HOG0030314,0.24916,0.1675,0.1675,0.1675
N1.HOG0030320,0.12033,0.05445,0.05891,0.02819
N1.HOG0030325,0.08922,0.05585,0.05585,0.05585
N1.HOG0030332,0.49229,0.38731,0.38731,0.38731
N1.HOG0030337,0.30582,0.19627,0.19627,0.19627
N1.HOG0030339,0.19998,0.09817,0.09817,0.09817
N1.HOG0030341,0.34683,0.20821,0.20821,0.20821
N1.HOG0030345,0.12143,0.06449,0.06449,0.06449
N1.HOG0030349,0.20728,0.16211,0.16211,0.16211
N1.HOG0030355,0.26986,0.1368,0.09819,0.19209
N1.HOG0030368,0.28724,0.20541,0.20541,0.20541
N1.HOG0030386,0.36046,0.29438,0.29438,0.29438
N1.HOG0030388,0.34015,0.28087,0.28087,0.28087
N1.HOG0030394,0.4145,0.51029,0.51029,0.51029
N1.HOG0030407,0.39251,0.23945,0.23332,0.23364
N1.HOG0030418,0.2509,0.12982,0.10786,0.12799
N1.HOG0030428,0.101,0.05258,0.05258,0.05258
N1.HOG0030433,0.22292,0.16351,0.16351,0.16351
N1.HOG0030434,0.31328,0.24807,0.24807,0.24807
N1.HOG0030435,0.30957,0.25338,0.26881,0.18925
N1.HOG0030438,0.27471,0.21226,0.21226,0.21226
N1.HOG0030439,0.17466,0.1275,0.07688,0.20996
N1.HOG0030440,0.20724,0.15198,0.15198,0.15198
N1.HOG0030442,0.25431,0.16036,0.12252,0.14545
N1.HOG0030445,0.30342,0.18496,0.16471,0.22403
N1.HOG0030448,0.15786,0.11863,0.11863,0.11863
N1.HOG0030461,0.22645,0.16188,0.16188,0.16188
N1.HOG0030463,0.20257,0.22802,0.22802,0.22802
N1.HOG0030464,0.31828,0.16735,0.14745,0.1189
N1.HOG0030467,0.18944,0.13009,0.09359,0.217
N1.HOG0030468,0.17142,0.09929,0.09507,0.07682
N1.HOG0030474,0.17618,0.10199,0.10199,0.10199
N1.HOG0030476,0.20308,0.12952,0.11052,0.14442
N1.HOG0030477,0.12791,0.09138,0.08246,0.09007
N1.HOG0030479,0.20716,0.14202,0.08542,0.21009
N1.HOG0030480,0.31902,0.23803,0.20829,0.30122
N1.HOG0030487,0.15184,0.10785,0.09045,0.15596
N1.HOG0030491,0.28442,0.15553,0.15553,0.15553
N1.HOG0030497,0.19987,0.10918,0.10918,0.10918
N1.HOG0030499,0.34283,0.24722,0.24722,0.24722
N1.HOG0030500,0.28084,0.23642,0.23642,0.23642
N1.HOG0030503,0.11765,0.04151,0.03203,0.06196
N1.HOG0030506,0.25291,0.1661,0.1661,0.1661
N1.HOG0030509,0.20282,0.15132,0.15132,0.15132
N1.HOG0030520,0.2246,0.1562,0.1562,0.1562
N1.HOG0030522,0.24086,0.19314,0.19314,0.19314
N1.HOG0030523,0.10218,0.06841,0.06841,0.06841
N1.HOG0030532,0.22021,0.15215,0.15215,0.15215
N1.HOG0030535,0.30564,0.14746,0.11715,0.24065
N1.HOG0030537,0.28739,0.2135,0.2135,0.2135
N1.HOG0030542,0.21038,0.13369,0.10968,0.2034
N1.HOG0030544,0.23445,0.11457,0.11457,0.11457
N1.HOG0030545,0.24109,0.15527,0.13407,0.30617
N1.HOG0030548,0.17831,0.08768,0.069,0.10913
N1.HOG0030550,0.25811,0.11834,0.08915,0.0974
N1.HOG0030554,0.23267,0.1616,0.1616,0.1616
N1.HOG0030556,0.31964,0.19436,0.18071,0.16905
N1.HOG0030559,0.21394,0.11268,0.11268,0.11268
N1.HOG0030563,0.14267,0.08088,0.08088,0.08088
N1.HOG0030575,0.17692,0.13957,0.10638,0.15377
N1.HOG0030576,0.25425,0.20005,0.20005,0.20005
N1.HOG0030577,0.07503,0.04402,0.0276,0.06452
N1.HOG0030588,0.28365,0.19803,0.19803,0.19803
N1.HOG0030589,0.2052,0.17112,0.17112,0.17112
N1.HOG0030593,0.10865,0.07787,0.07787,0.07787
N1.HOG0030601,0.27931,0.17224,0.17224,0.17224
N1.HOG0030602,0.22748,0.15513,0.15513,0.15513
N1.HOG0030605,0.29051,0.19284,0.15512,0.24907
N1.HOG0030606,0.31973,0.17352,0.14125,0.28566
N1.HOG0030612,0.24776,0.16002,0.14045,0.14703
N1.HOG0030614,0.15022,0.08806,0.08806,0.08806
N1.HOG0030616,0.19463,0.11147,0.08286,0.19407
N1.HOG0030623,0.33762,0.2759,0.2759,0.2759
N1.HOG0030625,0.24078,0.15452,0.15452,0.15452
N1.HOG0030634,0.11725,0.08892,0.08892,0.08892
N1.HOG0030640,0.2462,0.16916,0.16916,0.16916
N1.HOG0030645,0.11228,0.05245,0.05245,0.05245
N1.HOG0030646,0.2473,0.17318,0.11296,0.23402
N1.HOG0030649,0.11308,0.04275,0.04275,0.04275
N1.HOG0030650,0.34349,0.23193,0.23193,0.23193
N1.HOG0030651,0.25408,0.14616,0.11955,0.16934
N1.HOG0030652,0.30035,0.23618,0.23618,0.23618
N1.HOG0030653,0.26505,0.19301,0.19301,0.19301
N1.HOG0030654,0.40533,0.29029,0.29029,0.29029
N1.HOG0030661,0.11407,0.06526,0.06526,0.06526
N1.HOG0030662,0.37332,0.19293,0.19293,0.19293
N1.HOG0030663,0.17028,0.1107,0.1107,0.1107
N1.HOG0030665,0.13485,0.06122,0.04086,0.0704
N1.HOG0030666,0.49128,0.36604,0.36604,0.36604
N1.HOG0030668,0.29799,0.21243,0.21243,0.21243
N1.HOG0030676,0.0918,0.02844,0.02844,0.02844
N1.HOG0030680,0.1919,0.16012,0.14241,0.16786
N1.HOG0030685,0.23475,0.15184,0.15184,0.15184
N1.HOG0030686,0.39864,0.27991,0.24544,0.31275
N1.HOG0030688,0.0815,0.05615,0.02925,0.11005
N1.HOG0030692,0.41627,0.3665,0.3665,0.3665
N1.HOG0030696,0.19307,0.13478,0.0882,0.27774
N1.HOG0030697,0.20278,0.15736,0.15736,0.15736
N1.HOG0030708,0.23874,0.15881,0.11573,0.19315
N1.HOG0030714,0.08116,0.0342,0.0342,0.0342
N1.HOG0030735,0.33866,0.15533,0.15533,0.15533
N1.HOG0030736,0.29816,0.21537,0.21537,0.21537
N1.HOG0030737,0.23594,0.14311,0.14311,0.14311
N1.HOG0030750,0.3036,0.20526,0.20526,0.20526
N1.HOG0030754,0.36042,0.22589,0.22589,0.22589
N1.HOG0030756,0.38832,0.26236,0.26236,0.26236
N1.HOG0030775,0.29701,0.21642,0.21642,0.21642
N1.HOG0030779,0.26617,0.18266,0.18266,0.18266
N1.HOG0030790,0.26699,0.12932,0.10512,0.1655
N1.HOG0030791,0.39995,0.50444,0.50444,0.50444
N1.HOG0030797,0.31246,0.20112,0.17043,0.21838
N1.HOG0030799,0.16482,0.12454,0.10676,0.15359
N1.HOG0030800,0.29864,0.17103,0.10665,0.27351
N1.HOG0030801,0.33321,0.2071,0.2071,0.2071
N1.HOG0030805,0.36168,0.2507,0.22859,0.24516
N1.HOG0030807,0.1965,0.10743,0.08833,0.12176
N1.HOG0030812,0.27388,0.22667,0.22667,0.22667
N1.HOG0030813,0.15786,0.11423,0.11423,0.11423
N1.HOG0030817,0.17975,0.14135,0.14135,0.14135
N1.HOG0030820,0.17804,0.07629,0.05309,0.09839
N1.HOG0030821,0.33597,0.19356,0.19356,0.19356
N1.HOG0030826,0.11445,0.06591,0.06591,0.06591
N1.HOG0030830,0.12334,0.06806,0.06806,0.06806
N1.HOG0030831,0.25668,0.19834,0.19834,0.19834
N1.HOG0030834,0.29294,0.21254,0.21254,0.21254
N1.HOG0030836,0.20466,0.08905,0.07459,0.10051
N1.HOG0030837,0.19223,0.14117,0.14117,0.14117
N1.HOG0030845,0.1813,0.1192,0.1192,0.1192
N1.HOG0030851,0.22082,0.08232,0.08232,0.08232
N1.HOG0030853,0.25315,0.18838,0.18838,0.18838
N1.HOG0030854,0.20222,0.31778,0.31778,0.31778
N1.HOG0030857,0.19431,0.14655,0.14655,0.14655
N1.HOG0030860,0.1926,0.09108,0.09108,0.09108
N1.HOG0030866,0.1966,0.13919,0.1241,0.1035
N1.HOG0030868,0.05689,0.0302,0.0302,0.0302
N1.HOG0030870,0.15029,0.0441,0.0441,0.0441
N1.HOG0030879,0.14201,0.09392,0.09392,0.09392
N1.HOG0030881,0.10324,0.04234,0.03419,0.05143
N1.HOG0030883,0.24755,0.2037,0.2037,0.2037
N1.HOG0030885,0.10699,0.07037,0.05752,0.10506
N1.HOG0030888,0.31971,0.22248,0.22248,0.22248
N1.HOG0030892,0.13813,0.07124,0.07124,0.07124
N1.HOG0030894,0.12747,0.06478,0.05151,0.09948
N1.HOG0030895,0.06656,0.03334,0.03334,0.03334
N1.HOG0030900,0.25704,0.18992,0.20902,0.1144
N1.HOG0030905,0.20738,0.14483,0.14483,0.14483
N1.HOG0030907,0.25633,0.13755,0.11898,0.18352
N1.HOG0030911,0.20966,0.13514,0.13514,0.13514
N1.HOG0030913,0.09741,0.03701,0.03701,0.03701
N1.HOG0030915,0.16893,0.10909,0.10909,0.10909
N1.HOG0030925,0.08104,0.03944,0.03944,0.03944
N1.HOG0030936,0.17077,0.11164,0.08556,0.16741
N1.HOG0030942,0.35061,0.29183,0.29183,0.29183
N1.HOG0030945,0.24427,0.14987,0.14987,0.14987
N1.HOG0030947,0.185,0.0986,0.0986,0.0986
N1.HOG0030952,0.33763,0.17193,0.19038,0.13535
N1.HOG0030958,0.26611,0.1896,0.1602,0.21653
N1.HOG0030963,0.22579,0.16748,0.16748,0.16748
N1.HOG0030965,0.18361,0.08648,0.09964,0.03302
N1.HOG0030975,0.23958,0.11017,0.09562,0.1019
N1.HOG0030976,0.35611,0.44398,0.44398,0.44398
N1.HOG0030981,0.20133,0.16252,0.16252,0.16252
N1.HOG0030985,0.20356,0.13137,0.0999,0.16132
N1.HOG0030987,0.10423,0.06088,0.04831,0.05719
N1.HOG0030989,0.20677,0.15603,0.1571,0.1247
N1.HOG0030990,0.14885,0.08439,0.06606,0.06892
N1.HOG0030994,0.1987,0.12861,0.12861,0.12861
N1.HOG0030999,0.14746,0.10542,0.10542,0.10542
N1.HOG0031004,0.13161,0.09739,0.09739,0.09739
N1.HOG0031008,0.24133,0.19408,0.19408,0.19408
N1.HOG0031014,0.3118,0.20906,0.15762,0.30493
N1.HOG0031016,0.22079,0.12261,0.09207,0.13969
N1.HOG0031017,0.4128,0.33255,0.33255,0.33255
N1.HOG0031033,0.43606,0.32525,0.29407,0.39639
N1.HOG0031035,0.29423,0.19165,0.19165,0.19165
N1.HOG0031051,0.19023,0.13394,0.11992,0.12301
N1.HOG0031053,0.16978,0.0688,0.04802,0.08268
N1.HOG0031054,0.29669,0.17649,0.14558,0.20397
N1.HOG0031057,0.15305,0.06396,0.06396,0.06396
N1.HOG0031060,0.18207,0.12023,0.12023,0.12023
N1.HOG0031061,0.24014,0.15814,0.15814,0.15814
N1.HOG0031062,0.27902,0.22087,0.22087,0.22087
N1.HOG0031067,0.28519,0.19508,0.19508,0.19508
N1.HOG0031072,0.29769,0.18963,0.18963,0.18963
N1.HOG0031076,0.28679,0.21614,0.21614,0.21614
N1.HOG0031081,0.16377,0.09282,0.09282,0.09282
N1.HOG0031085,0.16554,0.117,0.117,0.117
N1.HOG0031087,0.16966,0.1096,0.0755,0.19558
N1.HOG0031092,0.11041,0.03022,0.03022,0.03022
N1.HOG0031094,0.20488,0.14321,0.14321,0.14321
N1.HOG0031095,0.34612,0.21161,0.16645,0.2802
N1.HOG0031096,0.16511,0.12503,0.10985,0.11192
N1.HOG0031099,0.23263,0.11867,0.09585,0.14969
N1.HOG0031103,0.2355,0.11624,0.11624,0.11624
N1.HOG0031105,0.25747,0.18485,0.14865,0.25209
N1.HOG0031106,0.16091,0.11461,0.11461,0.11461
N1.HOG0031113,0.31101,0.1905,0.1905,0.1905
N1.HOG0031114,0.27393,0.16404,0.16404,0.16404
N1.HOG0031115,0.20355,0.13336,0.12,0.09856
N1.HOG0031123,0.30669,0.17702,0.20311,0.06385
N1.HOG0031126,0.13633,0.09302,0.08239,0.0801
N1.HOG0031127,0.35933,0.23552,0.23552,0.23552
N1.HOG0031130,0.28585,0.12722,0.10924,0.17378
N1.HOG0031137,0.4469,0.30166,0.25771,0.35798
N1.HOG0031150,0.16051,0.11754,0.08391,0.15444
N1.HOG0031151,0.21735,0.1091,0.1091,0.1091
N1.HOG0031152,0.24235,0.15729,0.12574,0.21477
N1.HOG0031155,0.30789,0.1711,0.143,0.14975
N1.HOG0031161,0.26536,0.16686,0.16686,0.16686
N1.HOG0031162,0.21833,0.12812,0.12812,0.12812
N1.HOG0031166,0.27683,0.1948,0.1948,0.1948
N1.HOG0031169,0.25142,0.16551,0.1214,0.2019
N1.HOG0031172,0.2732,0.18186,0.18186,0.18186
N1.HOG0031175,0.35393,0.19098,0.19098,0.19098
N1.HOG0031176,0.16899,0.10122,0.07943,0.10325
N1.HOG0031177,0.19979,0.10434,0.10434,0.10434
N1.HOG0031181,0.20287,0.11776,0.11776,0.11776
N1.HOG0031183,0.1648,0.10678,0.10678,0.10678
N1.HOG0031184,0.18438,0.09541,0.09541,0.09541
N1.HOG0031188,0.12408,0.07252,0.05029,0.06993
N1.HOG0031190,0.31425,0.22861,0.18745,0.29361
N1.HOG0031195,0.28836,0.17918,0.17918,0.17918
N1.HOG0031197,0.18277,0.13141,0.10315,0.15561
N1.HOG0031198,0.33882,0.26083,0.26083,0.26083
N1.HOG0031200,0.18259,0.12478,0.08072,0.21399
N1.HOG0031202,0.05748,0.03411,0.03411,0.03411
N1.HOG0031206,0.3076,0.20806,0.16689,0.24066
N1.HOG0031208,0.14877,0.09726,0.09726,0.09726
N1.HOG0031211,0.16649,0.10659,0.07506,0.1452
N1.HOG0031220,0.06959,0.055,0.06707,0.0133
N1.HOG0031225,0.18592,0.13239,0.11252,0.14094
N1.HOG0031226,0.21513,0.16388,0.16388,0.16388
N1.HOG0031229,0.1769,0.14559,0.15884,0.08192
N1.HOG0031231,0.3784,0.21183,0.17674,0.25347
N1.HOG0031232,0.18403,0.12507,0.12507,0.12507
N1.HOG0031237,0.1435,0.07206,0.06384,0.01107
N1.HOG0031238,0.21177,0.11902,0.09115,0.14571
N1.HOG0031239,0.13913,0.06475,0.06475,0.06475
N1.HOG0031241,0.11381,0.08862,0.08862,0.08862
N1.HOG0031244,0.25942,0.19035,0.19035,0.19035
N1.HOG0031245,0.18095,0.09309,0.0814,0.09079
N1.HOG0031248,0.15832,0.08504,0.08504,0.08504
N1.HOG0031252,0.15821,0.10248,0.09834,0.0748
N1.HOG0031257,0.2185,0.1549,0.1549,0.1549
N1.HOG0031258,0.35881,0.18196,0.18196,0.18196
N1.HOG0031259,0.29544,0.11234,0.11234,0.11234
N1.HOG0031265,0.22723,0.16773,0.17148,0.12198
N1.HOG0031267,0.21036,0.16752,0.16752,0.16752
N1.HOG0031268,0.1535,0.09845,0.07894,0.1452
N1.HOG0031270,0.39571,0.27725,0.27725,0.27725
N1.HOG0031273,0.13465,0.08964,0.08964,0.08964
N1.HOG0031275,0.4239,0.33289,0.33289,0.33289
N1.HOG0031277,0.0936,0.04712,0.04712,0.04712
N1.HOG0031284,0.18174,0.10907,0.07803,0.12265
N1.HOG0031288,0.16008,0.10476,0.10476,0.10476
N1.HOG0031298,0.21241,0.15846,0.15846,0.15846
N1.HOG0031301,0.34992,0.27321,0.27321,0.27321
N1.HOG0031316,0.10853,0.05201,0.05201,0.05201
N1.HOG0031317,0.30782,0.17293,0.17293,0.17293
N1.HOG0031321,0.36047,0.30306,0.30306,0.30306
N1.HOG0031325,0.36132,0.27357,0.27357,0.27357
N1.HOG0031329,0.26551,0.17543,0.17543,0.17543
N1.HOG0031333,0.2132,0.15003,0.15003,0.15003
N1.HOG0031335,0.22511,0.18072,0.18072,0.18072
N1.HOG0031337,0.26659,0.1154,0.10884,0.04739
N1.HOG0031339,0.39583,0.28004,0.22676,0.3014
N1.HOG0031348,0.25161,0.12534,0.12534,0.12534
N1.HOG0031349,0.44492,0.35366,0.35366,0.35366
N1.HOG0031350,0.22833,0.19194,0.20564,0.14089
N1.HOG0031374,0.21343,0.17313,0.11773,0.21416
N1.HOG0031379,0.31111,0.2223,0.19756,0.21898
N1.HOG0031384,0.40869,0.23059,0.2159,0.23297
N1.HOG0031385,0.18277,0.13213,0.13213,0.13213
N1.HOG0031389,0.25462,0.18355,0.12419,0.22926
N1.HOG0031391,0.17848,0.12476,0.12476,0.12476
N1.HOG0031392,0.13954,0.0951,0.0951,0.0951
N1.HOG0031403,0.353,0.28425,0.24325,0.41275
N1.HOG0031405,0.20837,0.14977,0.1271,0.16139
N1.HOG0031406,0.12919,0.10143,0.10143,0.10143
N1.HOG0031411,0.07223,0.03301,0.03301,0.03301
N1.HOG0031413,0.20177,0.14247,0.14247,0.14247
N1.HOG0031415,0.26759,0.14275,0.14275,0.14275
N1.HOG0031416,0.15812,0.08824,0.04097,0.16373
N1.HOG0031417,0.22313,0.13007,0.0957,0.14395
N1.HOG0031419,0.16531,0.1081,0.1081,0.1081
N1.HOG0031420,0.21818,0.14579,0.09624,0.23289
N1.HOG0031422,0.28196,0.21056,0.17072,0.24168
N1.HOG0031424,0.1394,0.05785,0.05785,0.05785
N1.HOG0031426,0.2446,0.15817,0.14226,0.17231
N1.HOG0031427,0.41721,0.28678,0.28678,0.28678
N1.HOG0031428,0.20486,0.14792,0.14792,0.14792
N1.HOG0031433,0.19976,0.14607,0.14607,0.14607
N1.HOG0031436,0.14627,0.09662,0.0565,0.14814
N1.HOG0031438,0.12132,0.06803,0.0439,0.05339
N1.HOG0031439,0.13755,0.07966,0.07966,0.07966
N1.HOG0031448,0.13375,0.0986,0.0986,0.0986
N1.HOG0031449,0.30758,0.17834,0.17834,0.17834
N1.HOG0031450,0.27023,0.1815,0.1815,0.1815
N1.HOG0031459,0.07672,0.0433,0.0433,0.0433
N1.HOG0031465,0.32788,0.21503,0.21503,0.21503
N1.HOG0031472,0.2796,0.18424,0.1204,0.3678
N1.HOG0031473,0.25929,0.16744,0.12544,0.22172
N1.HOG0031479,0.13379,0.05943,0.05943,0.05943
N1.HOG0031481,0.24061,0.14125,0.163,0.03962
N1.HOG0031482,0.10766,0.05315,0.05039,0.04637
N1.HOG0031488,0.16372,0.09573,0.09573,0.09573
N1.HOG0031491,0.29702,0.17563,0.13413,0.33675
N1.HOG0031492,0.30504,0.22832,0.22832,0.22832
N1.HOG0031494,0.22102,0.1639,0.14516,0.21966
N1.HOG0031501,0.19243,0.14695,0.11771,0.16698
N1.HOG0031507,0.21274,0.14315,0.09594,0.24121
N1.HOG0031512,0.19592,0.12177,0.12177,0.12177
N1.HOG0031513,0.10628,0.06767,0.06767,0.06767
N1.HOG0031521,0.22517,0.17936,0.17936,0.17936
N1.HOG0031522,0.28498,0.18191,0.13069,0.27847
N1.HOG0031530,0.14787,0.08207,0.08207,0.08207
N1.HOG0031533,0.27981,0.15087,0.15087,0.15087
N1.HOG0031535,0.27106,0.20477,0.20477,0.20477
N1.HOG0031554,0.08713,0.03248,0.03248,0.03248
N1.HOG0031562,0.30448,0.23686,0.21177,0.25627
N1.HOG0031565,0.16332,0.11291,0.07366,0.19177
N1.HOG0031566,0.32244,0.21566,0.21566,0.21566
N1.HOG0031570,0.24183,0.15524,0.15524,0.15524
N1.HOG0031576,0.10596,0.07239,0.04979,0.07559
N1.HOG0031581,0.1656,0.07253,0.07253,0.07253
N1.HOG0031589,0.18875,0.10663,0.10663,0.10663
N1.HOG0031593,0.16395,0.13235,0.13235,0.13235
N1.HOG0031595,0.15884,0.11265,0.09476,0.11487
N1.HOG0031596,0.18487,0.13406,0.13406,0.13406
N1.HOG0031597,0.11779,0.06408,0.05792,0.05897
N1.HOG0031599,0.11621,0.08411,0.06163,0.10128
N1.HOG0031600,0.10187,0.06134,0.06134,0.06134
N1.HOG0031606,0.2664,0.2024,0.2024,0.2024
N1.HOG0031608,0.10553,0.05466,0.05466,0.05466
N1.HOG0031614,0.06952,0.03849,0.0362,0.0242
N1.HOG0031620,0.10414,0.00967,0.00967,0.00967
N1.HOG0031623,0.137,0.04603,0.04603,0.04603
N1.HOG0031632,0.18544,0.13251,0.13251,0.13251
N1.HOG0031633,0.22534,0.09661,0.09661,0.09661
N1.HOG0031634,0.21028,0.13832,0.16523,0.06508
N1.HOG0031640,0.31994,0.17849,0.17849,0.17849
N1.HOG0031642,0.27167,0.21193,0.18265,0.24229
N1.HOG0031643,0.27504,0.22781,0.22781,0.22781
N1.HOG0031651,0.3116,0.21674,0.23749,0.14093
N1.HOG0031670,0.179,0.10033,0.10033,0.10033
N1.HOG0031672,0.15952,0.08596,0.05584,0.10895
N1.HOG0031675,0.09614,0.06007,0.06007,0.06007
N1.HOG0031680,0.21236,0.1501,0.1501,0.1501
N1.HOG0031687,0.27626,0.20421,0.20421,0.20421
N1.HOG0031689,0.10129,0.05961,0.05961,0.05961
N1.HOG0031692,0.19606,0.12503,0.12503,0.12503
N1.HOG0031694,0.16292,0.06658,0.02175,0.12613
N1.HOG0031697,0.37256,0.28906,0.28906,0.28906
N1.HOG0031699,0.30907,0.22146,0.22146,0.22146
N1.HOG0031706,0.21264,0.15924,0.15924,0.15924
N1.HOG0031707,0.25681,0.21885,0.21885,0.21885
N1.HOG0031708,0.13312,0.06331,0.05865,0.04508
N1.HOG0031710,0.21431,0.1285,0.1285,0.1285
N1.HOG0031713,0.28695,0.16728,0.14716,0.20981
N1.HOG0031714,0.24959,0.15433,0.11851,0.20497
N1.HOG0031719,0.35224,0.27353,0.27353,0.27353
N1.HOG0031721,0.2949,0.2045,0.2045,0.2045
N1.HOG0031722,0.18906,0.07579,0.04626,0.12161
N1.HOG0031725,0.05485,0.02212,0.01798,0.0227
N1.HOG0031732,0.27191,0.16922,0.16922,0.16922
N1.HOG0031742,0.16582,0.10658,0.08129,0.14033
N1.HOG0031743,0.3073,0.06673,0.04704,0.10105
N1.HOG0031747,0.23868,0.2348,0.2348,0.2348
N1.HOG0031749,0.29015,0.15678,0.02942,0.25359
N1.HOG0031754,0.15132,0.0835,0.06748,0.1198
N1.HOG0031756,0.21413,0.16254,0.16254,0.16254
N1.HOG0031759,0.27109,0.18279,0.15585,0.20281
N1.HOG0031760,0.25762,0.16506,0.16506,0.16506
N1.HOG0031762,0.21727,0.11965,0.11965,0.11965
N1.HOG0031763,0.15883,0.0836,0.0836,0.0836
N1.HOG0031766,0.19646,0.12241,0.12241,0.12241
N1.HOG0031768,0.20842,0.12274,0.09842,0.15544
N1.HOG0031770,0.14231,0.10745,0.10745,0.10745
N1.HOG0031773,0.19118,0.12547,0.12547,0.12547
N1.HOG0031775,0.37751,0.28644,0.28644,0.28644
N1.HOG0031778,0.23551,0.0948,0.0948,0.0948
N1.HOG0031794,0.27445,0.21642,0.1808,0.24257
N1.HOG0031796,0.21025,0.12671,0.12671,0.12671
N1.HOG0031805,0.14044,0.08668,0.06167,0.144
N1.HOG0031808,0.34607,0.23684,0.23684,0.23684
N1.HOG0031809,0.21145,0.14137,0.12004,0.18008
N1.HOG0031821,0.22942,0.15308,0.10343,0.25192
N1.HOG0031822,0.21173,0.14509,0.14509,0.14509
N1.HOG0031832,0.21662,0.172,0.172,0.172
N1.HOG0031835,0.28342,0.20581,0.17172,0.22759
N1.HOG0031839,0.15091,0.0709,0.0709,0.0709
N1.HOG0031840,0.33331,0.2084,0.2084,0.2084
N1.HOG0031841,0.33141,0.20206,0.18673,0.21703
N1.HOG0031843,0.26763,0.17366,0.17366,0.17366
N1.HOG0031846,0.15664,0.08001,0.08001,0.08001
N1.HOG0031849,0.30658,0.17054,0.17054,0.17054
N1.HOG0031850,0.28833,0.2132,0.17506,0.25779
N1.HOG0031853,0.06099,0.04044,0.03523,0.04574
N1.HOG0031861,0.30322,0.17889,0.17889,0.17889
N1.HOG0031863,0.24737,0.154,0.154,0.154
N1.HOG0031868,0.0808,0.01834,1e-04,0.02536
N1.HOG0031870,0.17527,0.09558,0.09558,0.09558
N1.HOG0031871,0.09737,0.03928,0.03928,0.03928
N1.HOG0031872,0.11852,0.07086,0.07086,0.07086
N1.HOG0031873,0.12697,0.0696,0.0696,0.0696
N1.HOG0031876,0.18271,0.0737,0.0737,0.0737
N1.HOG0031877,0.18941,0.12346,0.11647,0.09514
N1.HOG0031878,0.3269,0.18917,0.15447,0.23778
N1.HOG0031881,0.1252,0.06491,0.048,0.05988
N1.HOG0031882,0.37412,0.23173,0.23173,0.23173
N1.HOG0031887,0.10074,0.05702,0.05702,0.05702
N1.HOG0031888,0.17516,0.11683,0.09759,0.16027
N1.HOG0031890,0.30664,0.1458,0.1458,0.1458
N1.HOG0031898,0.11814,0.08524,0.05955,0.16023
N1.HOG0031899,0.24809,0.17246,0.17246,0.17246
N1.HOG0031900,0.13737,0.09328,0.08614,0.06414
N1.HOG0031901,0.17792,0.11969,0.101,0.17548
N1.HOG0031902,0.23247,0.12326,0.08626,0.18276
N1.HOG0031903,0.20991,0.128,0.128,0.128
N1.HOG0031913,0.29765,0.18921,0.16977,0.37738
N1.HOG0031921,0.2478,0.18777,0.15003,0.24776
N1.HOG0031922,0.24241,0.18941,0.18941,0.18941
N1.HOG0031923,0.22129,0.12753,0.12753,0.12753
N1.HOG0031925,0.23023,0.14652,0.14652,0.14652
N1.HOG0031927,0.18007,0.07782,0.05568,0.12036
N1.HOG0031929,0.08259,0.04081,0.03178,0.04769
N1.HOG0031930,0.07845,0.03975,0.03975,0.03975
N1.HOG0031934,0.21484,0.10391,0.10391,0.10391
N1.HOG0031945,0.4372,0.28382,0.28382,0.28382
N1.HOG0031953,0.31241,0.45334,0.45334,0.45334
N1.HOG0031956,0.38724,0.3125,0.3125,0.3125
N1.HOG0031957,0.25998,0.13757,0.08005,0.18212
N1.HOG0031958,0.29088,0.18658,0.18658,0.18658
N1.HOG0031991,0.13004,0.0836,0.07745,0.08132
N1.HOG0031995,0.25081,0.19704,0.17297,0.19635
N1.HOG0032000,0.21623,0.16297,0.16297,0.16297
N1.HOG0032002,0.23524,0.14635,0.14635,0.14635
N1.HOG0032004,0.20354,0.12355,0.12355,0.12355
N1.HOG0032008,0.13256,0.09493,0.07949,0.12687
N1.HOG0032010,0.07731,0.03021,0.03021,0.03021
N1.HOG0032011,0.37154,0.28346,0.28346,0.28346
N1.HOG0032014,0.23459,0.1629,0.10881,0.2814
N1.HOG0032015,0.16452,0.10592,0.08993,0.11125
N1.HOG0032016,0.28312,0.22839,0.22839,0.22839
N1.HOG0032023,0.23079,0.10076,0.08349,0.17119
N1.HOG0032024,0.22884,0.13321,0.13321,0.13321
N1.HOG0032026,0.18105,0.1121,0.1121,0.1121
N1.HOG0032031,0.22563,0.1286,0.1286,0.1286
N1.HOG0032040,0.33726,0.22664,0.22664,0.22664
N1.HOG0032044,0.17447,0.13301,0.10636,0.17343
N1.HOG0032049,0.22313,0.16246,0.14306,0.19337
N1.HOG0032051,0.26468,0.18425,0.13864,0.24375
N1.HOG0032063,0.21357,0.13524,0.13524,0.13524
N1.HOG0032065,0.13502,0.0631,0.0631,0.0631
N1.HOG0032075,0.32474,0.24706,0.24706,0.24706
N1.HOG0032078,0.3434,0.18147,0.10015,0.24685
N1.HOG0032080,0.15294,0.08296,0.08296,0.08296
N1.HOG0032082,0.17976,0.12759,0.10321,0.13982
N1.HOG0032083,0.44415,0.57695,0.57695,0.57695
